time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2007-11-03,27.6,24.5,32.5,,,,,,,
2007-11-04,28.0,24.5,34.0,,,,,,,
2007-11-05,25.8,,32.6,,,,,,,
2007-11-06,26.1,19.6,32.0,,,,,,,
2007-11-07,26.1,22.1,32.2,,,,,,,
2007-11-08,26.2,21.8,32.0,,,,,,,
2007-11-09,26.7,22.3,31.6,,,,,,,
2007-11-10,25.7,,31.1,,,,,,,
2007-11-11,25.3,20.1,31.5,,,,,,,
2007-11-12,24.6,19.4,32.1,,,,,,,
2007-11-13,23.4,,31.0,,,,,,,
2007-11-14,23.2,17.8,30.6,,,,,,,
2007-11-15,25.1,18.7,30.6,,,,,,,
2007-11-16,23.8,17.8,31.8,,,,,,,
2007-11-17,24.5,19.9,30.5,,,,,,,
2007-11-18,24.3,19.9,31.1,,,,,,,
2007-11-19,23.7,18.5,30.4,,,,,,,
2007-11-20,23.4,18.1,31.0,,,,,,,
2007-11-21,21.9,16.0,29.9,,,,,,,
2007-11-22,21.7,15.1,29.6,,,,,,,
2007-11-23,22.3,16.1,30.0,,,,,,,
2007-11-24,23.6,,31.6,,,,,,,
2007-11-25,23.8,,31.8,,,,,,,
2007-11-26,23.6,18.5,31.0,,,,,,,
2007-11-27,24.5,,33.0,,,,,,,
2007-11-28,22.7,16.4,31.6,,,,,,,
2007-11-29,22.9,15.8,30.9,,,,,,,
2007-11-30,23.3,17.4,30.7,,,,,,,
2007-12-01,22.6,16.9,30.8,,,,,,,
2007-12-02,22.3,16.0,30.2,,,,,,,
2007-12-03,22.5,17.6,29.7,,,,,,,
2007-12-04,22.6,17.1,29.1,,,,,,,
2007-12-05,22.1,16.8,29.0,,,,,,,
2007-12-06,21.8,16.3,28.6,,,,,,,
2007-12-07,21.8,16.3,29.3,,,,,,,
2007-12-08,22.1,15.5,29.6,,,,,,,
2007-12-09,22.2,16.2,29.2,,,,,,,
2007-12-10,22.9,,29.1,,,,,,,
2007-12-11,21.8,15.5,29.4,,,,,,,
2007-12-12,21.8,16.0,29.9,,,,,,,
2007-12-13,22.3,16.4,30.6,,,,,,,
2007-12-14,22.4,17.0,27.8,,,,,,,
2007-12-15,22.5,,27.1,,,,,,,
2007-12-16,21.2,17.1,28.0,,,,,,,
2007-12-17,20.3,,26.5,,,,,,,
2007-12-18,19.1,13.5,27.2,,,,,,,
2007-12-19,20.4,14.9,28.0,,,,,,,
2007-12-20,21.7,14.2,31.0,,,,,,,
2007-12-21,22.3,15.4,31.6,,,,,,,
2007-12-22,22.2,14.2,32.0,,,,,,,
2007-12-23,21.7,14.9,31.2,,,,,,,
2007-12-24,20.1,12.9,29.6,,,,,,,
2007-12-25,21.9,14.7,29.9,,,,,,,
2007-12-26,22.0,15.5,30.0,,,,,,,
2007-12-27,22.2,16.2,30.1,,,,,,,
2007-12-28,22.5,16.6,29.9,,,,,,,
2007-12-29,22.3,17.3,29.5,,,,,,,
2007-12-30,21.1,16.0,28.5,,,,,,,
2007-12-31,20.4,14.0,28.6,,,,,,,
2008-01-01,19.4,13.3,27.1,,,,,,,
2008-01-02,19.0,12.4,27.6,,,,,,,
2008-01-03,19.8,10.8,28.2,,,,,,,
2008-01-04,20.8,13.3,29.5,,,,,,,
2008-01-05,21.6,14.5,30.1,,,,,,,
2008-01-06,21.6,15.5,29.6,,,,,,,
2008-01-07,21.4,14.3,29.7,,,,,,,
2008-01-08,21.1,13.8,30.3,,,,,,,
2008-01-09,22.4,13.9,32.0,,,,,,,
2008-01-10,22.6,14.7,31.9,,,,,,,
2008-01-11,23.6,15.4,32.8,,,,,,,
2008-01-12,24.0,16.3,34.0,,,,,,,
2008-01-13,22.9,17.3,30.3,,,,,,,
2008-01-14,22.4,15.5,30.5,,,,,,,
2008-01-15,22.6,17.9,29.9,,,,,,,
2008-01-16,22.2,16.2,31.0,,,,,,,
2008-01-17,21.9,14.3,30.1,,,,,,,
2008-01-18,23.3,14.9,32.5,,,,,,,
2008-01-19,23.4,15.7,31.8,,,,,,,
2008-01-20,24.2,17.8,33.0,,,,,,,
2008-01-21,24.3,17.5,31.4,,,,,,,
2008-01-22,23.8,19.1,30.6,,,,,,,
2008-01-23,23.5,20.0,30.8,,,,,,,
2008-01-24,22.3,17.1,28.1,,,,,,,
2008-01-25,20.4,,26.7,,,,,,,
2008-01-26,18.2,17.0,21.7,20.1,,,,,,
2008-01-27,17.5,,,7.9,,,,,,
2008-01-28,17.6,14.6,,0.3,,,,,,
2008-01-29,20.6,13.9,28.3,0.0,,,,,,
2008-01-30,23.2,14.6,30.1,,,,,,,
2008-01-31,18.7,16.2,24.1,6.1,,,,,,
2008-02-01,19.0,14.8,25.0,0.0,,,,,,
2008-02-02,19.2,14.9,24.8,,,,,,,
2008-02-03,19.9,15.0,26.8,,,,,,,
2008-02-04,21.2,14.9,27.0,,,,,,,
2008-02-05,22.9,18.3,27.7,,,,,,,
2008-02-06,23.3,17.9,31.4,,,,,,,
2008-02-07,22.8,17.8,32.0,,,,,,,
2008-02-08,24.6,17.5,31.1,,,,,,,
2008-02-09,23.2,,28.0,0.3,,,,,,
2008-02-10,21.6,20.2,23.9,24.9,,,,,,
2008-02-11,21.7,19.1,26.2,0.0,,,,,,
2008-02-12,22.7,18.1,27.4,,,,,,,
2008-02-13,21.2,18.4,27.4,,,,,,,
2008-02-14,21.5,16.2,28.1,,,,,,,
2008-02-15,22.3,15.3,30.2,,,,,,,
2008-02-16,23.2,14.1,32.0,,,,,,,
2008-02-17,23.7,14.9,33.1,,,,,,,
2008-02-18,24.9,18.7,33.1,,,,,,,
2008-02-19,25.4,21.5,31.0,,,,,,,
2008-02-20,24.5,21.5,32.1,0.0,,,,,,
2008-02-21,22.2,17.4,29.6,23.9,,,,,,
2008-02-22,21.9,16.3,,0.0,,,,,,
2008-02-23,23.1,16.7,30.6,,,,,,,
2008-02-24,23.3,17.3,32.8,,,,,,,
2008-02-25,25.2,18.7,33.0,,,,,,,
2008-02-26,25.2,20.4,32.3,,,,,,,
2008-02-27,24.9,21.1,31.0,,,,,,,
2008-02-28,24.9,18.5,31.0,,,,,,,
2008-02-29,24.9,20.1,32.3,,,,,,,
2008-03-01,26.2,18.9,34.1,,,,,,,
2008-03-02,26.2,18.9,34.3,,,,,,,
2008-03-03,26.8,21.5,33.4,,,,,,,
2008-03-04,26.2,22.2,34.1,,,,,,,
2008-03-05,27.9,21.5,35.6,,,,,,,
2008-03-06,29.0,23.1,36.8,,,,,,,
2008-03-07,27.4,22.3,36.0,,,,,,,
2008-03-08,28.4,21.3,36.4,,,,,,,
2008-03-09,27.7,22.1,35.5,,,,,,,
2008-03-10,28.3,22.0,35.3,,,,,,,
2008-03-11,27.9,23.5,35.1,,,,,,,
2008-03-12,29.1,21.8,37.0,,,,,,,
2008-03-13,27.9,23.6,34.2,,,,,,,
2008-03-14,28.6,22.9,36.2,,,,,,,
2008-03-15,27.9,23.0,36.7,,,,,,,
2008-03-16,27.7,21.4,35.5,,,,,,,
2008-03-17,28.3,23.0,36.0,,,,,,,
2008-03-18,28.1,22.9,35.4,,,,,,,
2008-03-19,28.9,24.4,35.3,,,,,,,
2008-03-20,28.3,24.1,33.7,,,,,,,
2008-03-21,28.0,22.0,36.1,0.0,,,,,,
2008-03-22,28.9,22.1,36.7,0.0,,,,,,
2008-03-23,27.3,,34.2,,,,,,,
2008-03-24,24.2,23.1,25.7,,,,,,,
2008-03-25,27.5,21.2,34.3,,,,,,,
2008-03-26,29.2,23.7,37.1,,,,,,,
2008-03-27,30.1,25.9,38.0,,,,,,,
2008-03-28,29.7,25.4,38.9,,,,,,,
2008-03-29,29.3,25.0,35.9,,,,,,,
2008-03-30,28.7,,37.1,,,,,,,
2008-03-31,29.4,24.3,36.8,,,,,,,
2008-04-01,26.8,21.7,34.2,1.0,,,,,,
2008-04-02,28.9,21.4,36.7,0.0,,,,,,
2008-04-03,29.7,25.1,36.7,,,,,,,
2008-04-04,24.2,,31.0,,,,,,,
2008-04-05,22.0,19.5,30.5,42.9,,,,,,
2008-04-06,26.7,19.3,33.3,3.0,,,,,,
2008-04-07,28.7,22.5,34.5,0.0,,,,,,
2008-04-08,28.5,24.0,35.0,,,,,,,
2008-04-09,29.4,22.6,36.9,,,,,,,
2008-04-10,29.7,22.0,38.1,,,,,,,
2008-04-11,30.6,23.1,40.2,,,,,,,
2008-04-12,30.6,24.7,39.4,,,,,,,
2008-04-13,29.6,26.3,38.2,,,,,,,
2008-04-14,29.1,25.8,34.6,,,,,,,
2008-04-15,29.8,25.3,36.0,,,,,,,
2008-04-16,30.4,27.0,37.0,,,,,,,
2008-04-17,30.9,27.1,38.1,,,,,,,
2008-04-18,31.4,26.7,39.2,,,,,,,
2008-04-19,31.8,26.1,39.4,,,,,,,
2008-04-20,31.0,26.6,38.1,,,,,,,
2008-04-21,31.7,27.3,39.1,,,,,,,
2008-04-22,30.9,26.5,38.1,,,,,,,
2008-04-23,30.9,26.7,38.5,,,,,,,
2008-04-24,30.8,25.8,38.3,,,,,,,
2008-04-25,30.3,26.4,38.2,,,,,,,
2008-04-26,29.8,26.1,36.6,,,,,,,
2008-04-27,30.4,26.4,36.8,,,,,,,
2008-04-28,30.4,,36.8,,,,,,,
2008-04-29,30.6,26.7,36.5,,,,,,,
2008-04-30,30.5,26.6,36.6,,,,,,,
2008-05-01,30.3,26.3,37.8,,,,,,,
2008-05-02,31.9,27.1,41.8,,,,,,,
2008-05-03,33.2,28.3,44.0,,,,,,,
2008-05-04,32.8,27.6,39.9,,,,,,,
2008-05-05,32.7,28.4,38.3,,,,,,,
2008-05-06,29.7,,37.7,,,,,,,
2008-05-07,29.7,21.4,34.7,,,,,,,
2008-05-08,30.8,26.0,36.1,,,,,,,
2008-05-09,31.3,26.5,37.0,,,,,,,
2008-05-10,30.3,,37.3,,,,,,,
2008-05-11,29.6,,35.8,,,,,,,
2008-05-12,30.1,22.4,36.0,,,,,,,
2008-05-13,30.9,24.6,37.8,,,,,,,
2008-05-14,31.4,27.6,39.8,,,,,,,
2008-05-15,31.1,,38.0,,,,,,,
2008-05-16,31.6,23.5,37.5,,,,,,,
2008-05-17,31.9,,40.5,,,,,,,
2008-05-18,33.1,27.7,39.1,,,,,,,
2008-05-19,32.1,27.8,37.2,3.0,,,,,,
2008-05-20,31.5,27.0,36.9,0.0,,,,,,
2008-05-21,31.0,27.2,35.8,0.0,,,,,,
2008-05-22,31.3,25.1,37.4,,,,,,,
2008-05-23,27.6,23.3,33.2,11.9,,,,,,
2008-05-24,31.0,23.5,38.1,0.5,,,,,,
2008-05-25,30.3,,37.1,0.0,,,,,,
2008-05-26,30.7,25.5,35.4,39.9,,,,,,
2008-05-27,29.0,,37.0,0.0,,,,,,
2008-05-28,30.9,24.7,36.6,1.0,,,,,,
2008-05-29,31.6,,37.8,0.0,,,,,,
2008-05-30,31.3,26.0,37.9,,,,,,,
2008-05-31,26.4,,30.2,0.0,,,,,,
2008-06-01,29.9,24.6,35.2,30.0,,,,,,
2008-06-02,30.7,26.5,35.8,0.0,,,,,,
2008-06-03,30.7,27.7,35.9,,,,,,,
2008-06-04,31.5,27.1,37.0,,,,,,,
2008-06-05,30.1,,36.8,,,,,,,
2008-06-06,28.8,21.9,32.3,46.0,,,,,,
2008-06-07,29.0,24.8,35.1,24.9,,,,,,
2008-06-08,27.6,,35.0,0.0,,,,,,
2008-06-09,27.6,,34.6,7.9,,,,,,
2008-06-10,27.7,24.2,33.4,40.9,,,,,,
2008-06-11,29.5,25.7,35.0,0.0,,,,,,
2008-06-12,29.7,26.8,35.2,0.0,,,,,,
2008-06-13,29.7,26.7,35.9,0.3,,,,,,
2008-06-14,29.3,,33.6,0.8,,,,,,
2008-06-15,27.1,24.5,29.5,21.1,,,,,,
2008-06-16,25.1,,26.4,23.9,,,,,,
2008-06-17,25.1,23.4,26.0,45.0,,,,,,
2008-06-18,26.3,24.1,27.5,8.9,,,,,,
2008-06-19,28.8,25.3,32.0,0.5,,,,,,
2008-06-20,29.5,,34.0,0.0,,,,,,
2008-06-21,27.7,,34.8,,,,,,,
2008-06-22,27.7,24.4,33.3,,,,,,,
2008-06-23,27.6,,,,,,,,,
2008-06-24,26.4,24.8,28.6,,,,,,,
2008-06-25,28.1,25.6,32.1,,,,,,,
2008-06-26,27.7,25.3,31.2,,,,,,,
2008-06-27,27.0,,29.5,,,,,,,
2008-06-28,26.8,24.8,35.0,32.0,,,,,,
2008-06-29,28.2,25.0,32.1,7.1,,,,,,
2008-06-30,29.2,,32.6,0.0,,,,,,
2008-07-01,28.1,,30.6,0.3,,,,,,
2008-07-02,28.2,,35.0,0.0,,,,,,
2008-07-03,27.3,24.5,34.0,8.9,,,,,,
2008-07-04,28.6,25.6,32.0,21.1,,,,,,
2008-07-05,28.4,,33.4,0.0,,,,,,
2008-07-06,27.7,,30.1,7.9,,,,,,
2008-07-07,27.6,24.6,30.7,7.9,,,,,,
2008-07-08,27.8,25.5,32.7,0.5,,,,,,
2008-07-09,28.1,24.9,32.4,13.0,,,,,,
2008-07-10,29.2,,33.4,0.0,,,,,,
2008-07-11,28.4,26.6,34.0,14.0,,,,,,
2008-07-12,28.4,25.7,33.7,0.8,,,,,,
2008-07-13,27.1,,34.4,0.3,,,,,,
2008-07-14,28.3,24.6,34.4,18.0,,,,,,
2008-07-15,28.0,,33.0,0.0,,,,,,
2008-07-16,27.3,23.7,33.0,45.0,,,,,,
2008-07-17,29.3,23.4,33.0,23.1,,,,,,
2008-07-18,27.3,,,0.0,,,,,,
2008-07-19,28.9,24.5,34.6,4.1,,,,,,
2008-07-20,29.6,25.7,34.8,0.0,,,,,,
2008-07-21,28.7,26.4,33.5,0.3,,,,,,
2008-07-22,29.4,26.3,34.1,0.5,,,,,,
2008-07-23,28.5,,34.3,0.0,,,,,,
2008-07-24,28.4,24.8,33.7,13.0,,,,,,
2008-07-25,28.6,24.9,32.0,3.0,,,,,,
2008-07-26,27.7,,31.7,0.3,,,,,,
2008-07-27,26.7,25.2,31.2,3.0,,,,,,
2008-07-28,27.7,25.5,31.6,42.9,,,,,,
2008-07-29,29.2,25.6,32.5,4.1,,,,,,
2008-07-30,26.3,,31.8,0.0,,,,,,
2008-07-31,28.8,24.6,33.5,18.0,,,,,,
2008-08-01,29.5,26.1,34.0,0.0,,,,,,
2008-08-02,28.2,,32.5,0.3,,,,,,
2008-08-03,28.2,26.0,31.7,22.1,,,,,,
2008-08-04,28.9,26.4,32.8,5.1,,,,,,
2008-08-05,28.9,26.1,32.8,6.1,,,,,,
2008-08-06,28.6,26.8,31.9,6.1,,,,,,
2008-08-07,27.5,,33.7,2.0,,,,,,
2008-08-08,26.9,24.4,30.1,37.1,,,,,,
2008-08-09,27.0,25.5,30.6,15.0,,,,,,
2008-08-10,27.2,25.4,32.0,26.9,,,,,,
2008-08-11,29.6,25.4,33.5,108.0,,,,,,
2008-08-12,29.9,27.0,34.0,0.0,,,,,,
2008-08-13,28.9,27.5,31.0,,,,,,,
2008-08-14,26.9,,29.0,0.0,,,,,,
2008-08-15,27.5,,33.4,2.0,,,,,,
2008-08-16,27.9,25.3,32.2,3.0,,,,,,
2008-08-17,28.7,24.6,32.4,23.9,,,,,,
2008-08-18,28.6,26.7,33.8,2.0,,,,,,
2008-08-19,27.7,,31.6,0.0,,,,,,
2008-08-20,26.6,24.5,30.1,8.9,,,,,,
2008-08-21,24.7,,26.4,10.9,,,,,,
2008-08-22,26.7,23.6,29.5,58.9,,,,,,
2008-08-23,27.5,25.2,31.3,3.0,,,,,,
2008-08-24,28.2,25.3,32.3,23.9,,,,,,
2008-08-25,28.3,25.6,32.5,16.0,,,,,,
2008-08-26,28.8,25.7,32.8,1.0,,,,,,
2008-08-27,29.6,25.8,34.5,5.1,,,,,,
2008-08-28,29.7,26.6,33.8,0.0,,,,,,
2008-08-29,28.0,,34.0,,,,,,,
2008-08-30,28.2,25.3,33.3,,,,,,,
2008-08-31,29.3,25.6,34.2,,,,,,,
2008-09-01,28.9,,34.4,,,,,,,
2008-09-02,29.7,25.4,35.1,,,,,,,
2008-09-03,27.9,,32.3,2.0,,,,,,
2008-09-04,27.7,,34.3,10.9,,,,,,
2008-09-05,28.4,24.0,32.4,13.0,,,,,,
2008-09-06,27.1,25.0,34.5,10.9,,,,,,
2008-09-07,29.1,24.7,33.5,13.0,,,,,,
2008-09-08,27.8,,32.2,0.0,,,,,,
2008-09-09,28.0,25.5,32.2,1.0,,,,,,
2008-09-10,27.0,25.6,31.5,16.0,,,,,,
2008-09-11,27.6,24.7,31.6,38.1,,,,,,
2008-09-12,28.3,25.8,32.7,0.8,,,,,,
2008-09-13,27.0,25.8,30.4,3.0,,,,,,
2008-09-14,28.8,24.6,33.6,19.1,,,,,,
2008-09-15,25.2,24.5,26.0,7.1,,,,,,
2008-09-16,25.9,24.2,28.0,51.1,,,,,,
2008-09-17,25.1,23.5,26.1,111.0,,,,,,
2008-09-18,27.0,24.2,29.8,14.0,,,,,,
2008-09-19,29.0,25.5,33.6,24.9,,,,,,
2008-09-20,26.7,,33.6,0.0,,,,,,
2008-09-21,26.4,23.6,31.0,65.0,,,,,,
2008-09-22,25.9,23.5,30.4,69.1,,,,,,
2008-09-23,27.4,24.2,30.5,6.1,,,,,,
2008-09-24,26.1,,32.0,2.0,,,,,,
2008-09-25,27.6,22.8,32.5,73.9,,,,,,
2008-09-26,28.4,24.6,33.3,0.0,,,,,,
2008-09-27,28.8,24.3,34.0,,,,,,,
2008-09-28,28.2,24.1,34.5,,,,,,,
2008-09-29,28.7,25.0,32.8,,,,,,,
2008-09-30,28.3,23.6,33.6,,,,,,,
2008-10-01,28.2,25.3,33.4,,,,,,,
2008-10-02,27.9,25.1,33.0,,,,,,,
2008-10-03,28.7,25.4,34.0,,,,,,,
2008-10-04,28.8,24.6,34.6,,,,,,,
2008-10-05,29.3,25.2,35.2,,,,,,,
2008-10-06,28.3,24.8,34.6,0.0,,,,,,
2008-10-07,29.0,24.6,35.2,,,,,,,
2008-10-08,29.3,24.4,34.9,,,,,,,
2008-10-09,27.8,,35.9,,,,,,,
2008-10-10,28.2,22.2,33.5,,,,,,,
2008-10-11,28.9,25.0,34.4,,,,,,,
2008-10-12,28.6,24.8,34.5,,,,,,,
2008-10-13,29.2,25.0,34.0,,,,,,,
2008-10-14,28.4,24.7,33.5,,,,,,,
2008-10-15,28.5,23.8,33.7,,,,,,,
2008-10-16,28.4,24.0,33.6,,,,,,,
2008-10-17,28.4,23.5,34.1,,,,,,,
2008-10-18,28.2,23.4,34.0,,,,,,,
2008-10-19,28.5,24.0,33.7,,,,,,,
2008-10-20,27.8,24.0,33.3,,,,,,,
2008-10-21,26.4,22.6,33.0,,,,,,,
2008-10-22,26.9,21.8,32.6,,,,,,,
2008-10-23,24.5,,28.5,0.0,,,,,,
2008-10-24,26.4,22.0,30.7,0.0,,,,,,
2008-10-25,24.2,23.3,25.5,4.1,,,,,,
2008-10-26,25.3,23.0,29.6,7.1,,,,,,
2008-10-27,24.7,21.2,30.0,0.0,,,,,,
2008-10-28,26.1,20.6,32.6,,,,,,,
2008-10-29,26.5,22.0,32.1,,,,,,,
2008-10-30,25.4,18.8,,,,,,,,
2008-10-31,25.8,20.8,32.6,,,,,,,
2008-11-01,25.1,,32.7,,,,,,,
2008-11-02,24.6,18.7,,,,,,,,
2008-11-03,25.0,18.7,32.2,,,,,,,
2008-11-04,25.8,21.2,31.6,,,,,,,
2008-11-05,25.8,,32.9,,,,,,,
2008-11-06,25.4,18.8,33.2,,,,,,,
2008-11-07,25.4,20.2,,,,,,,,
2008-11-08,25.2,18.5,33.0,,,,,,,
2008-11-09,25.6,19.8,32.9,,,,,,,
2008-11-10,25.6,19.9,33.0,,,,,,,
2008-11-11,24.9,19.6,31.7,,,,,,,
2008-11-12,24.9,19.6,32.1,,,,,,,
2008-11-13,23.8,18.6,30.0,,,,,,,
2008-11-14,25.1,20.7,29.6,,,,,,,
2008-11-15,23.0,,25.6,0.3,,,,,,
2008-11-16,23.2,,26.5,1.0,,,,,,
2008-11-17,25.6,20.8,30.7,3.0,,,,,,
2008-11-18,26.1,21.3,31.8,0.0,,,,,,
2008-11-19,25.8,21.2,32.2,,,,,,,
2008-11-20,25.7,20.9,32.5,,,,,,,
2008-11-21,26.0,21.4,33.1,,,,,,,
2008-11-22,25.2,21.1,32.2,,,,,,,
2008-11-23,23.9,,31.0,,,,,,,
2008-11-24,22.9,17.6,30.4,,,,,,,
2008-11-25,23.1,16.0,30.6,,,,,,,
2008-11-26,22.1,15.1,30.0,,,,,,,
2008-11-27,22.3,16.9,29.5,,,,,,,
2008-11-28,22.7,16.5,30.8,,,,,,,
2008-11-29,22.6,17.0,31.0,,,,,,,
2008-11-30,23.3,17.0,31.0,,,,,,,
2008-12-01,24.0,17.5,,,,,,,,
2008-12-02,23.9,18.5,31.6,,,,,,,
2008-12-03,24.2,18.9,31.9,,,,,,,
2008-12-04,24.1,19.3,31.6,,,,,,,
2008-12-05,23.8,19.7,30.9,,,,,,,
2008-12-06,23.8,19.8,29.6,,,,,,,
2008-12-07,23.8,19.0,29.5,,,,,,,
2008-12-08,23.3,,30.6,,,,,,,
2008-12-09,23.8,18.2,31.1,,,,,,,
2008-12-10,24.5,19.2,32.3,,,,,,,
2008-12-11,24.4,19.6,31.6,,,,,,,
2008-12-12,24.9,19.8,32.0,,,,,,,
2008-12-13,24.4,,33.1,,,,,,,
2008-12-14,24.7,17.2,32.5,,,,,,,
2008-12-15,24.3,18.6,32.5,,,,,,,
2008-12-16,23.7,19.9,30.9,,,,,,,
2008-12-17,23.5,19.0,30.6,,,,,,,
2008-12-18,21.3,17.4,,,,,,,,
2008-12-19,22.3,17.0,29.3,,,,,,,
2008-12-20,23.3,18.4,30.3,,,,,,,
2008-12-21,23.6,18.3,31.0,,,,,,,
2008-12-22,22.7,19.6,28.0,,,,,,,
2008-12-23,21.9,18.0,28.5,,,,,,,
2008-12-24,21.7,16.4,28.0,,,,,,,
2008-12-25,21.6,17.5,27.9,,,,,,,
2008-12-26,20.4,16.5,,,,,,,,
2008-12-27,21.3,14.0,,,,,,,,
2008-12-28,20.9,13.7,29.5,,,,,,,
2008-12-29,22.0,15.0,30.5,,,,,,,
2008-12-30,21.9,15.0,30.0,,,,,,,
2008-12-31,22.9,16.0,31.5,,,,,,,
2009-01-01,22.3,16.4,29.5,,,,,,,
2009-01-02,22.4,17.8,,,,,,,,
2009-01-03,21.9,17.9,29.0,,,,,,,
2009-01-04,22.6,16.6,30.6,,,,,,,
2009-01-05,22.6,15.8,31.0,,,,,,,
2009-01-06,22.8,16.3,31.2,,,,,,,
2009-01-07,23.5,17.1,30.6,,,,,,,
2009-01-08,22.7,18.6,29.6,,,,,,,
2009-01-09,23.1,17.4,29.6,,,,,,,
2009-01-10,22.6,17.4,30.0,,,,,,,
2009-01-11,23.2,18.3,30.0,,,,,,,
2009-01-12,23.1,18.1,29.3,,,,,,,
2009-01-13,22.9,18.9,29.2,,,,,,,
2009-01-14,22.5,17.3,29.2,,,,,,,
2009-01-15,22.3,16.4,29.2,,,,,,,
2009-01-16,23.2,16.6,29.9,,,,,,,
2009-01-17,22.9,17.1,29.8,,,,,,,
2009-01-18,23.2,16.6,30.6,,,,,,,
2009-01-19,23.0,17.0,31.2,,,,,,,
2009-01-20,23.6,16.8,32.3,,,,,,,
2009-01-21,24.8,15.9,32.7,,,,,,,
2009-01-22,23.7,18.4,,,,,,,,
2009-01-23,22.6,17.8,31.0,,,,,,,
2009-01-24,24.7,16.6,33.6,,,,,,,
2009-01-25,24.6,17.6,33.7,,,,,,,
2009-01-26,25.5,19.5,34.0,,,,,,,
2009-01-27,26.1,17.6,35.7,,,,,,,
2009-01-28,26.3,18.8,34.0,,,,,,,
2009-01-29,25.3,21.4,31.4,,,,,,,
2009-01-30,25.6,20.1,33.2,,,,,,,
2009-01-31,26.1,22.2,33.0,,,,,,,
2009-02-01,26.0,21.8,32.5,,,,,,,
2009-02-02,26.5,20.8,34.2,,,,,,,
2009-02-03,26.2,20.5,33.1,,,,,,,
2009-02-04,25.7,19.5,33.6,,,,,,,
2009-02-05,27.0,20.8,33.6,,,,,,,
2009-02-06,26.4,21.2,33.5,,,,,,,
2009-02-07,24.9,20.5,34.3,,,,,,,
2009-02-08,25.6,19.2,33.8,,,,,,,
2009-02-09,26.2,19.4,34.5,,,,,,,
2009-02-10,24.2,19.5,33.6,,,,,,,
2009-02-11,25.7,19.8,33.4,,,,,,,
2009-02-12,26.5,19.2,35.3,,,,,,,
2009-02-13,25.3,18.4,32.7,,,,,,,
2009-02-14,26.3,19.9,34.0,,,,,,,
2009-02-15,26.6,19.5,34.2,,,,,,,
2009-02-16,25.9,20.8,34.0,,,,,,,
2009-02-17,25.9,19.0,34.0,,,,,,,
2009-02-18,26.6,19.4,34.1,,,,,,,
2009-02-19,26.1,20.1,33.5,,,,,,,
2009-02-20,27.1,20.7,34.9,,,,,,,
2009-02-21,27.7,20.6,36.9,,,,,,,
2009-02-22,27.9,18.9,38.0,,,,,,,
2009-02-23,28.1,19.9,37.0,,,,,,,
2009-02-24,28.7,23.3,38.2,,,,,,,
2009-02-25,29.9,23.0,40.4,,,,,,,
2009-02-26,29.8,23.3,38.5,,,,,,,
2009-02-27,29.5,24.2,38.5,,,,,,,
2009-02-28,28.9,23.6,37.2,,,,,,,
2009-03-01,27.2,21.8,,,,,,,,
2009-03-02,28.9,21.9,36.0,,,,,,,
2009-03-03,28.5,22.0,38.0,,,,,,,
2009-03-04,29.6,22.1,39.4,,,,,,,
2009-03-05,29.0,24.4,38.3,,,,,,,
2009-03-06,28.2,22.2,,,,,,,,
2009-03-07,29.1,21.0,38.4,,,,,,,
2009-03-08,28.3,23.7,35.8,,,,,,,
2009-03-09,28.4,23.8,36.0,,,,,,,
2009-03-10,26.8,24.6,30.2,,,,,,,
2009-03-11,29.1,22.7,37.6,,,,,,,
2009-03-12,28.6,23.4,38.4,,,,,,,
2009-03-13,27.4,21.0,36.1,,,,,,,
2009-03-14,27.7,20.1,35.8,,,,,,,
2009-03-15,27.3,20.0,34.7,,,,,,,
2009-03-16,26.7,22.2,33.4,,,,,,,
2009-03-17,26.7,20.6,35.6,,,,,,,
2009-03-18,27.7,20.9,36.0,,,,,,,
2009-03-19,29.1,23.2,37.2,,,,,,,
2009-03-20,28.8,23.6,35.6,,,,,,,
2009-03-21,28.8,21.3,36.2,,,,,,,
2009-03-22,29.1,23.6,36.6,,,,,,,
2009-03-23,29.4,23.0,37.5,,,,,,,
2009-03-24,29.4,23.6,37.5,,,,,,,
2009-03-25,30.3,24.4,37.4,,,,,,,
2009-03-26,29.9,23.0,37.4,,,,,,,
2009-03-27,30.2,23.2,38.4,,,,,,,
2009-03-28,29.6,25.0,36.4,,,,,,,
2009-03-29,28.8,25.0,36.1,,,,,,,
2009-03-30,30.0,25.3,36.8,,,,,,,
2009-03-31,30.3,26.3,37.8,,,,,,,
2009-04-01,30.6,25.0,39.4,,,,,,,
2009-04-02,30.7,24.6,38.6,,,,,,,
2009-04-03,30.4,26.3,37.0,,,,,,,
2009-04-04,30.9,26.2,38.3,,,,,,,
2009-04-05,30.6,,37.9,,,,,,,
2009-04-06,31.1,25.0,40.4,,,,,,,
2009-04-07,30.9,26.6,38.0,,,,,,,
2009-04-08,30.6,25.9,36.6,,,,,,,
2009-04-09,30.0,,37.7,,,,,,,
2009-04-10,30.4,22.8,38.8,,,,,,,
2009-04-11,31.4,25.0,40.0,,,,,,,
2009-04-12,30.9,25.5,38.8,,,,,,,
2009-04-13,31.3,24.2,39.0,,,,,,,
2009-04-14,30.7,23.6,38.9,,,,,,,
2009-04-15,31.3,24.9,37.4,,,,,,,
